
INFO 	2016-04-14 15:45:09 	[preliminary_checks] 	HIC016 found in /users/project/4DGenome/data/4DGenome_metadata.db
INFO 	2016-04-14 15:45:09 	[preliminary_checks] 	data for HIC016 will be stored at /users/project/4DGenome_no_backup/data/hic/samples/HIC016
INFO 	2016-04-14 15:51:27 	[preliminary_checks] 	paths to read1 and read2 saved to metadata database
WARN 	2016-04-14 15:51:29 	[preliminary_checks] 	Sequencing index added as part of the metadata does not agree with that observed in the FASTQ file
INFO 	2016-04-14 15:51:31 	[preliminary_checks] 	read length added as part of the metadata agrees with that observed in the FASTQ file
INFO 	2016-04-14 15:51:31 	[preliminary_checks] 	genome reference FASTA file found at /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv.fa
INFO 	2016-04-14 15:51:54 	[preliminary_checks] 	paths to reference FASTA saved to metadata database
TIME 	2016-04-14 15:51:54 	[preliminary_checks] 	step time for completion (seconds) = 406

INFO 	2016-04-14 15:51:57 	[raw_fastqs_quality_plots] 	restriction enzyme = DpnII
INFO 	2016-04-14 15:51:57 	[raw_fastqs_quality_plots] 	a subset of 100000 reds will be used to generate the quality plots
INFO 	2016-04-14 15:51:57 	[raw_fastqs_quality_plots] 	making quality plots of the raw FASTQ files... plots saved at /users/project/4DGenome_no_backup/data/hic/samples/HIC016/plots/hg38_mmtv/raw_fastqs_quality_plots
INFO 	2016-04-14 15:52:26 	[raw_fastqs_quality_plots] 	percentages of dangling ends and ligated sites in read1 and read2 saved to metadata database
TIME 	2016-04-14 15:52:26 	[raw_fastqs_quality_plots] 	step time for completion (seconds) = 31

INFO 	2016-04-14 15:52:28 	[trim_reads_trimmomatic] 	sequencing type = PE
INFO 	2016-04-14 15:52:28 	[trim_reads_trimmomatic] 	trimming TruSeq3 adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-04-14 15:52:28 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-04-14 16:59:24 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-04-14 16:59:24 	[trim_reads_trimmomatic] 	reads after trimming = 175585456
INFO 	2016-04-14 16:59:51 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-04-14 16:59:51 	[trim_reads_trimmomatic] 	trimmed reads are in /users/project/4DGenome_no_backup/data/hic/samples/HIC016/fastqs_processed/trimmomatic/paired_end
INFO 	2016-04-14 16:59:51 	[trim_reads_trimmomatic] 	unpaired reads are deleted
TIME 	2016-04-14 16:59:51 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 4043

INFO 	2016-04-14 16:59:57 	[align_and_merge] 	species = Homo_sapiens
INFO 	2016-04-14 16:59:57 	[align_and_merge] 	assembly version = hg38_mmtv
INFO 	2016-04-14 16:59:57 	[align_and_merge] 	restriction enzyme = DpnII
INFO 	2016-04-14 16:59:57 	[align_and_merge] 	read length = 101
INFO 	2016-04-14 16:59:57 	[align_and_merge] 	genome reference FASTA file found at /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv.fa
INFO 	2016-04-14 16:59:57 	[align_and_merge] 	mapping, processing reads according to restriction enzyme fragments and merging aligments for read1 and read2...
INFO 	2016-04-14 23:54:50 	[align_and_merge] 	output saved in /users/project/4DGenome_no_backup/data/hic/samples/HIC016/logs/hg38_mmtv/HIC016_align_and_merge_paired_end.log
TIME 	2016-04-14 23:56:23 	[align_and_merge] 	step time for completion (seconds) = 24990

INFO 	2016-04-14 23:56:26 	[post_mapping_statistics] 	generating post mapping descriptive statistics plots...
INFO 	2016-04-15 00:26:57 	[post_mapping_statistics] 	fraction of reads mapped read1 = 0.885697252738
INFO 	2016-04-15 00:26:57 	[post_mapping_statistics] 	fraction of reads mapped read2 = 0.788956358663
INFO 	2016-04-15 00:26:57 	[post_mapping_statistics] 	number of pairs in which both read1 and read2 are mapped = 115706160
INFO 	2016-04-15 00:26:57 	[post_mapping_statistics] 	counts-to-distance slope = -1.13391345719
TIME 	2016-04-15 00:27:05 	[post_mapping_statistics] 	step time for completion (seconds) = 1839

INFO 	2016-04-15 00:27:25 	[reads_filtering] 	filtering reads based on multiple quality parameters...
INFO 	2016-04-15 00:27:25 	[reads_filtering] 	filtered reads to be used for subsequent analyses are at /users/project/4DGenome_no_backup/data/hic/samples/HIC016/results/hg38_mmtv/filtered_reads
INFO 	2016-04-15 00:27:25 	[reads_filtering] 	excluded reads due to dangling ends are at /users/project/4DGenome_no_backup/data/hic/samples/HIC016/results/hg38_mmtv/excluded_reads/dangling_ends
INFO 	2016-04-15 00:27:25 	[reads_filtering] 	excluded reads due to self circle are at /users/project/4DGenome_no_backup/data/hic/samples/HIC016/results/hg38_mmtv/excluded_reads/self_circle
INFO 	2016-04-15 00:27:25 	[reads_filtering] 	summary of excluded reads at /users/project/4DGenome_no_backup/data/hic/samples/HIC016/results/hg38_mmtv/excluded_reads/summary_excluded_per_filter
INFO 	2016-04-15 00:43:41 	[reads_filtering] 	numbers and fractions of filtered and excluded reads added to the metadata
TIME 	2016-04-15 00:44:45 	[reads_filtering] 	step time for completion (seconds) = 1056

INFO 	2016-04-15 00:44:47 	[post_filtering_statistics] 	generating post filtering descriptive statistics plots... saved at /users/project/4DGenome_no_backup/data/hic/samples/HIC016/plots/hg38_mmtv/post_filtering_statistics:
INFO 	2016-04-15 00:44:47 	[post_filtering_statistics] 	- filtered reads: sequencing coverage along chromosomes, coverage values and interaction matrix
INFO 	2016-04-15 00:44:47 	[post_filtering_statistics] 	- dangling ends: sequencing coverage along chromosomes and coverage values
INFO 	2016-04-15 00:44:47 	[post_filtering_statistics] 	- self-circle ends: sequencing coverage along chromosomes and coverage values
TIME 	2016-04-15 01:00:40 	[post_filtering_statistics] 	step time for completion (seconds) = 953

INFO 	2016-04-15 01:00:42 	[index_contacts] 	indexing /users/project/4DGenome_no_backup/data/hic/samples/HIC016/results/hg38_mmtv/filtered_reads/*filtered_map.tsv
TIME 	2016-04-15 01:23:45 	[index_contacts] 	step time for completion (seconds) = 1383

INFO 	2016-04-15 01:23:48 	[map_to_bam] 	converting MAP to BAM
[bam_sort_core] merging from 43 files...
TIME 	2016-04-15 02:40:06 	[map_to_bam] 	step time for completion (seconds) = 4578

INFO 	2016-04-15 02:40:10 	[downstream_bam] 	perform several downstream analyses
TIME 	2016-04-15 12:49:50 	[downstream_bam] 	step time for completion (seconds) = 36580

INFO 	2016-04-15 12:49:52 	[clean_up] 	deleting the following intermediate files/directories:
INFO 	2016-04-15 12:49:52 	[clean_up] 	/users/project/4DGenome_no_backup/data/hic/samples/HIC016/fastqs_processed
INFO 	2016-04-15 12:49:52 	[clean_up] 	/users/project/4DGenome_no_backup/data/hic/samples/HIC016/mapped_reads
TIME 	2016-04-15 12:49:56 	[clean_up] 	step time for completion (seconds) = 4


